,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bytree,param_xgbclassifier__gamma,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__min_child_weight,param_xgbclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2456,0.27164459228515625,0.003121779403678488,0.01619133949279785,0.001166122585948793,0.7,0.2,0.001,3,5,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 500}",0.8111888111888111,0.8111888111888111,0.7816901408450704,0.795774647887324,0.8098591549295775,0.8019403132079187,0.011677862763266893,2871
2457,0.08175301551818848,0.000748519524195186,0.014792776107788086,0.0003990414999159227,0.7,0.2,0.001,3,7,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 100}",0.8181818181818182,0.8251748251748252,0.7887323943661971,0.8028169014084507,0.8098591549295775,0.8089530188121739,0.012614788241688981,2782
2458,0.1293259620666504,0.0010187668747815095,0.01579127311706543,0.0011664006565526572,0.7,0.2,0.001,3,7,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 200}",0.8321678321678322,0.8041958041958042,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8089628681177977,0.013943270658722117,2751
2459,0.2730445861816406,0.0014691915179407438,0.015590858459472657,0.0004907195901967695,0.7,0.2,0.001,3,7,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 7, 'xgbclassifier__n_estimators': 500}",0.8321678321678322,0.8181818181818182,0.7887323943661971,0.8098591549295775,0.8098591549295775,0.8117600709150004,0.014108269969879664,2673
2460,0.10274152755737305,0.0011662291663956056,0.015591096878051759,0.0004886753989263964,0.7,0.2,0.001,6,1,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100}",0.8601398601398601,0.8321678321678322,0.795774647887324,0.8380281690140845,0.7887323943661971,0.8229685807150597,0.026850504201811544,2007
2461,0.17210164070129394,0.00213410432203707,0.015990781784057616,0.0006320329557945416,0.7,0.2,0.001,6,1,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200}",0.8531468531468531,0.8251748251748252,0.795774647887324,0.8380281690140845,0.7887323943661971,0.8201713779178569,0.02455561671890959,2203
2462,0.37978301048278806,0.004424896855766004,0.016390609741210937,0.0010194401337060676,0.7,0.2,0.001,6,1,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 500}",0.8531468531468531,0.8391608391608392,0.8028169014084507,0.8380281690140845,0.795774647887324,0.8257854821235103,0.022385861851042244,1742
2463,0.09714431762695312,0.0019378988430324457,0.015592861175537109,0.0010196688444570358,0.7,0.2,0.001,6,3,100,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100}",0.8391608391608392,0.8251748251748252,0.7746478873239436,0.8309859154929577,0.8309859154929577,0.8201910765291048,0.02320314127163049,2188
2464,0.16310667991638184,0.002398709468287321,0.01539154052734375,0.0004898236081063675,0.7,0.2,0.001,6,3,200,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200}",0.8461538461538461,0.8251748251748252,0.7887323943661971,0.8309859154929577,0.8309859154929577,0.8244065793361568,0.01914553011805981,1853
2465,0.3569953918457031,0.0019381838753109752,0.016591453552246095,0.0004896108259576196,0.7,0.2,0.001,6,3,500,"{'xgbclassifier__colsample_bytree': 0.7, 'xgbclassifier__gamma': 0.2, 'xgbclassifier__learning_rate': 0.001, 'xgbclassifier__max_depth': 6, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 500}",0.8461538461538461,0.8251748251748252,0.7816901408450704,0.8380281690140845,0.8309859154929577,0.8244065793361568,0.022481384755789344,1853
